初始化类别中心1:
488	8	1.64	
类别1:
对表	215	1	0.47	
奶粉	207	1	0.48	
奥妙	215	1	0.47	
套裙	211	1	0.47	
多袋	203	1	0.49	
复颜	203	1	0.49	
声光	208	1	0.48	
土家人	207	1	0.48	
台钓	215	1	0.47	
可定制	203	1	0.49	
发钗	205	1	0.49	
制作	217	1	0.46	
划痕	208	1	0.48	
优速达	202	1	0.5	
优资莱	205	1	0.49	
交谊舞	202	1	0.5	
丰盈	204	1	0.49	
中国联通	204	1	0.49	
三叶花	204	1	0.49	
stylestoker	215	1	0.47	
skool	208	1	0.48	
s33316	205	1	0.49	
nillkin	212	1	0.47	
mt25i	213	1	0.47	
ml574	207	1	0.48	
mishka	208	1	0.48	
md224ch	209	1	0.48	
md102ch	204	1	0.49	
m35h	210	1	0.48	
cover	211	1	0.47	
catgirl	206	1	0.49	
callaway	209	1	0.48	
6个月	208	1	0.48	
50克	209	1	0.48	
40寸	208	1	0.48	
03ld	205	1	0.49	
最终类别中心64:
1092.41	12.1088	1.10578	
类别64:
纯种	1117	63	5.64	
可平躺	1083	50	4.62	
三件套	1128	50	4.43	
公主驾到	1144	48	4.2	
发带	1094	39	3.56	
性爱	1140	38	3.33	
纯银饰品	1091	33	3.02	
山地	1152	32	2.78	
防勾丝	1050	30	2.86	
手持	1088	30	2.76	
肛交	1058	29	2.74	
7寸	1133	28	2.47	
晴雨	1091	27	2.47	
液晶	1147	26	2.27	
书包	1151	26	2.26	
自行车	1044	25	2.39	
斜跨	1131	25	2.21	
以比赞	1106	25	2.26	
优质	1042	23	2.21	
jordan	1082	22	2.03	
情人节礼物	1089	21	1.93	
店铺	1131	21	1.86	
电动摩托车	1066	20	1.88	
制冷	1151	20	1.74	
中小	1114	20	1.8	
线控耳机	1155	19	1.65	
套装礼盒	1086	19	1.75	
钥匙扣	1106	18	1.63	
科比	1045	18	1.72	
布置	1047	18	1.72	
迷糊娃娃	1085	17	1.57	
胖妈妈	1060	17	1.6	
精钢	1155	16	1.39	
木玩世家	1129	16	1.42	
促销	1081	16	1.48	
人物	1103	16	1.45	
超人	1059	15	1.42	
童泰	1044	15	1.44	
相机	1049	15	1.43	
戏水	1072	15	1.4	
卷翘	1106	15	1.36	
加密	1071	15	1.4	
陈奕迅	1045	14	1.34	
真丝	1125	14	1.24	
白大夫	1082	14	1.29	
消炎	1132	14	1.24	
挂式	1097	14	1.28	
裤带	1126	13	1.15	
蜗牛	1057	13	1.23	
紧致	1073	13	1.21	
积木	1064	13	1.22	
珍珠	1132	13	1.15	
水宝宝	1080	13	1.2	
镀白金	1065	12	1.13	
轻松熊	1058	12	1.13	
计生用品	1052	12	1.14	
观音	1112	12	1.08	
组装	1095	12	1.1	
窗帘布	1044	12	1.15	
有线	1079	12	1.11	
多肉植物	1062	12	1.13	
人之初	1112	12	1.08	
find5	1083	12	1.11	
锁水	1066	11	1.03	
碳纤维	1075	11	1.02	
朵拉朵尚	1104	11	1	
大罩杯	1125	11	0.98	
三合一	1094	11	1.01	
杨幂	1105	10	0.9	
大童	1072	10	0.93	
victor	1109	10	0.9	
长焦	1051	9	0.86	
米奇菱	1142	9	0.79	
拉夏贝尔	1054	9	0.85	
干湿	1080	9	0.83	
全铜	1069	9	0.84	
雕刻	1072	8	0.75	
男女款	1062	8	0.75	
爱黛	1067	8	0.75	
沙滩鞋	1125	8	0.71	
床上用品	1099	8	0.73	
女靴子	1053	8	0.76	
品居	1054	8	0.76	
后现代	1047	8	0.76	
卸妆油	1053	8	0.76	
保护膜	1077	8	0.74	
东北	1070	8	0.75	
mini25	1048	8	0.76	
lolita	1071	8	0.75	
herve	1154	8	0.69	
雪花秀	1054	7	0.66	
综合	1070	7	0.65	
男内裤	1072	7	0.65	
托德斯	1123	7	0.62	
半框	1081	7	0.65	
中样	1104	7	0.63	
足间舞	1132	6	0.53	
蚕丝	1106	6	0.54	
女歌手	1107	6	0.54	
奥丽侬	1127	6	0.53	
唇部	1078	6	0.56	
star	1149	6	0.52	
r807	1080	6	0.56	
麦当劳	1075	5	0.47	
精华	1142	5	0.44	
爱络	1155	5	0.43	
月芽儿	1080	5	0.46	
孚日洁玉	1064	5	0.47	
奥朵	1086	5	0.46	
多啦a梦	1051	5	0.48	
只装	1155	5	0.43	
nissen	1069	5	0.47	
10ml	1135	5	0.44	
雪尼尔	1125	4	0.36	
眼睛	1051	4	0.38	
有锁	1108	4	0.36	
普拉缇娜	1149	4	0.35	
博世	1088	4	0.37	
三色	1136	4	0.35	
spf30	1133	4	0.35	
lena	1071	4	0.37	
路伊梵	1135	3	0.26	
船袜	1132	3	0.27	
美泰	1089	3	0.28	
皮纹	1095	3	0.27	
女士内衣	1115	3	0.27	
哈咪奇	1050	3	0.29	
可拉奥	1089	3	0.28	
主题	1148	3	0.26	
r811	1101	3	0.27	
雅孕	1058	2	0.19	
逛街	1045	2	0.19	
联创	1102	2	0.18	
红酒	1065	2	0.19	
帝凡尼	1043	2	0.19	
乐町	1136	2	0.18	
nubar	1081	2	0.19	
intex	1096	2	0.18	
benks	1082	2	0.18	
邦宝	1079	1	0.09	
蓬蓬裙	1070	1	0.09	
海波特	1109	1	0.09	
汐歌儿	1088	1	0.09	
毛毛雨	1098	1	0.09	
宏达	1052	1	0.1	
imak	1109	1	0.09	
china	1112	1	0.09	
最终类别中心65:
332.213	3.64539	1.09816	
类别65:
印布	336	13	3.87	
200斤	328	12	3.66	
女拖鞋	335	11	3.28	
av棒	338	10	2.96	
芝士	327	9	2.75	
微波炉	326	9	2.76	
平脚	330	9	2.73	
带钻	333	9	2.7	
小时代	326	9	2.76	
创意礼物	329	9	2.74	
中央	335	9	2.69	
泡面碗	332	8	2.41	
轮毂贴	327	7	2.14	
衣裤	337	7	2.08	
腹部	325	7	2.15	
浴网	328	7	2.13	
水凝	334	7	2.1	
民族	338	7	2.07	
帐篷	334	7	2.1	
小狗	327	7	2.14	
地垫	338	7	2.07	
乐园	338	7	2.07	
中东钻	326	7	2.15	
s990	333	7	2.1	
900g	331	7	2.11	
货架	341	6	1.76	
纱裙	325	6	1.85	
科德士	334	6	1.8	
头巾	338	6	1.78	
双环	325	6	1.85	
午睡被	334	6	1.8	
入院	328	6	1.83	
脏衣篓	341	5	1.47	
简单	325	5	1.54	
泡澡	327	5	1.53	
水果干	334	5	1.5	
步前鞋	330	5	1.52	
手摇铃	341	5	1.47	
成型	333	5	1.5	
小黑瓶	336	5	1.49	
奇宝乐园	330	5	1.52	
内置	339	5	1.47	
一字型	325	5	1.54	
风干	335	4	1.19	
超柔软	341	4	1.17	
贝乐康	327	4	1.22	
薄被子	336	4	1.19	
空姐装	332	4	1.2	
灵魂	328	4	1.22	
灯饰	327	4	1.22	
活页	334	4	1.2	
极细	340	4	1.18	
杰克丹尼	327	4	1.22	
束发巾	336	4	1.19	
拼插	326	4	1.23	
大眼睛	333	4	1.2	
国货	330	4	1.21	
国产	331	4	1.21	
嗳呵	335	4	1.19	
包袋	341	4	1.17	
书架	330	4	1.21	
乐果	338	4	1.18	
万格	329	4	1.22	
12mm	329	4	1.22	
阿尔蓝特	335	3	0.9	
迪卡侬	338	3	0.89	
跟着	327	3	0.92	
胖胖	335	3	0.9	
联盟	325	3	0.92	
白水晶	338	3	0.89	
生日鲜花	325	3	0.92	
生日报纸	325	3	0.92	
玫红	328	3	0.91	
烫金	334	3	0.9	
月饼	336	3	0.89	
手镯盒	334	3	0.9	
国家队	334	3	0.9	
佳钓尼	331	3	0.91	
集中	335	2	0.6	
路路佳	327	2	0.61	
表白	339	2	0.59	
聚拢型	325	2	0.62	
海滩	337	2	0.59	
欧普照明	339	2	0.59	
森度	325	2	0.62	
护臂	328	2	0.61	
恩曼琳	329	2	0.61	
强孩纳	327	2	0.61	
巴萨	332	2	0.6	
头花	335	2	0.6	
大康	336	2	0.6	
夏浪风	335	2	0.6	
园服	326	2	0.61	
四合一	340	2	0.59	
喜多	330	2	0.61	
咖啡	332	2	0.6	
保冷	336	2	0.6	
kenzo	328	2	0.61	
鲨鱼	330	1	0.3	
酷道	330	1	0.3	
过道	332	1	0.3	
达利园	341	1	0.29	
软绵绵	325	1	0.31	
轮毂	335	1	0.3	
蓝秀	331	1	0.3	
美瞳盒	328	1	0.3	
结婚请柬	325	1	0.31	
细肤水	332	1	0.3	
碧柔	341	1	0.29	
琴弦	327	1	0.31	
珊瑚绒毯	338	1	0.3	
牛肉粒	331	1	0.3	
牛津鞋	329	1	0.3	
爱比娜	334	1	0.3	
油画	338	1	0.3	
梵洁诗	336	1	0.3	
桂格	328	1	0.3	
杂志款	334	1	0.3	
朵朵康	329	1	0.3	
晨练	339	1	0.29	
探拓者	334	1	0.3	
拉薇	327	1	0.31	
拉尔弗	328	1	0.3	
康宁	337	1	0.3	
巴厘岛	336	1	0.3	
小博士	335	1	0.3	
安宝儿	329	1	0.3	
安儿乐	333	1	0.3	
嫣之然	335	1	0.3	
姚非拉	329	1	0.3	
大阪	338	1	0.3	
合作款	338	1	0.3	
发动机	338	1	0.3	
卡玛	331	1	0.3	
toblerone	340	1	0.29	
skinat	325	1	0.31	
lamaze	333	1	0.3	
isido	328	1	0.3	
cozzy	325	1	0.31	
class4	334	1	0.3	
20ml	328	1	0.3	
最终类别中心66:
6049.92	56.7114	0.95105	
类别66:
卡西欧	9051	211	2.33	
学院风	7628	192	2.52	
松糕鞋	7150	191	2.67	
原装正品	5936	187	3.15	
仙女裙	6720	175	2.6	
男鞋	6929	174	2.51	
全自动	5225	173	3.31	
遮阳	6687	167	2.5	
英伦风	7358	156	2.12	
手机壳	5517	155	2.81	
钻壳	8159	151	1.85	
oppo	7398	147	1.99	
一脚蹬	5623	144	2.56	
兰蔻	8065	138	1.71	
专业	8022	136	1.7	
最新款	5021	133	2.65	
持久	7721	132	1.71	
锁骨链	8799	130	1.48	
外搭	4221	127	3.01	
vivo	4653	127	2.73	
帆布鞋	8490	125	1.47	
奢华	7623	124	1.63	
男款	6922	122	1.76	
四核	5978	122	2.04	
新百伦	7639	121	1.58	
欧美风	6286	120	1.91	
陈冠希	6583	118	1.79	
飘逸	8323	117	1.41	
潮人	4594	117	2.55	
软底	8137	116	1.43	
情趣	6022	116	1.93	
夹趾	8813	114	1.29	
旗舰店	7102	113	1.59	
性感内衣	4549	111	2.44	
女生	5618	111	1.98	
壳套	6229	111	1.78	
露乳	4239	110	2.59	
小童	6304	110	1.74	
雅诗兰黛	8543	109	1.28	
智能手机	4938	108	2.19	
两件	6912	108	1.56	
仿真	6455	107	1.66	
大众	6386	105	1.64	
去黑头	5363	103	1.92	
硬壳	4645	102	2.2	
露背	7131	101	1.42	
制服诱惑	6614	101	1.53	
特大码	5437	100	1.84	
彩金	5925	99	1.67	
尖头	7600	99	1.3	
网面	8277	98	1.18	
清新	5104	98	1.92	
手链	7556	98	1.3	
一字拖	6412	98	1.53	
蝙蝠袖	7868	97	1.23	
爱马仕	7539	97	1.29	
明星	8497	97	1.14	
裸妆	5344	96	1.8	
项链	6992	95	1.36	
人字拖鞋	8230	95	1.15	
宴会	4815	94	1.95	
室内	6324	94	1.49	
空调衫	8116	93	1.15	
可折叠	6571	93	1.42	
大框	4734	92	1.94	
多层	7810	89	1.14	
全国联保	7352	89	1.21	
两穿	6380	89	1.39	
美白保湿	5405	88	1.63	
流行	6556	88	1.34	
欧莱雅	6084	88	1.45	
戒指	4306	88	2.04	
钱包	6216	86	1.38	
智能	6590	86	1.31	
发饰	4698	86	1.83	
仿真丝	5136	86	1.67	
超轻	6567	84	1.28	
竹纤维	7983	84	1.05	
休闲鞋	8053	84	1.04	
wifi	5298	83	1.57	
海澜之家	5840	82	1.4	
本田	5501	82	1.49	
开档	4245	82	1.93	
钛钢	8289	81	0.98	
超大	4836	80	1.65	
磨砂壳	6832	80	1.17	
女孩	6023	80	1.33	
全家装	4697	80	1.7	
文胸	7004	79	1.13	
搭扣	6672	79	1.18	
开叉	6712	79	1.18	
夜火	4326	79	1.83	
便携式	4479	79	1.76	
七分袖	6086	79	1.3	
天梭	4740	78	1.65	
中式	7539	78	1.03	
小熊	7399	77	1.04	
韩都衣舍	6417	76	1.18	
无线	4443	74	1.67	
卡地亚	5663	74	1.31	
收副乳	4884	73	1.49	
彩绘	7106	73	1.03	
官方	7636	73	0.96	
婚纱礼服	8638	73	0.85	
零食	5167	72	1.39	
德国	5303	72	1.36	
浴室	5291	71	1.34	
印花	8386	71	0.85	
一字领	4362	70	1.6	
好孩子	4724	69	1.46	
伞裙	8378	69	0.82	
samsung	5498	69	1.26	
运动鞋	4814	68	1.41	
小龙哈彼	4943	68	1.38	
原创	5940	68	1.14	
演出	6684	67	1	
春季	6050	67	1.11	
vans	6196	67	1.08	
精品	5839	66	1.13	
系带	8382	65	0.78	
简易	4741	64	1.35	
全新	5235	64	1.22	
无钢圈	4532	63	1.39	
修复	6587	63	0.96	
休闲裤	8575	63	0.73	
花朵	7686	62	0.81	
磨破	6112	62	1.01	
厨房	6160	62	1.01	
蒙奇奇	8347	61	0.73	
耳钉	6030	61	1.01	
儿童玩具	5525	61	1.1	
mini	5121	61	1.19	
步步高	7149	60	0.84	
富安娜	6851	60	0.88	
内搭	8228	60	0.73	
伴娘	6917	60	0.87	
三折	5885	60	1.02	
自动	5626	59	1.05	
小孩	5614	59	1.05	
宝马	8910	59	0.66	
大胸	4905	59	1.2	
双面	4540	59	1.3	
内裤	4301	59	1.37	
悦诗风吟	7018	58	0.83	
回力	8841	58	0.66	
纽巴伦	4511	57	1.26	
浅口	4256	57	1.34	
hellokitty	5268	57	1.08	
魔术贴	6676	56	0.84	
巴拉巴拉	5723	56	0.98	
ochirly	7893	56	0.71	
kitty	6519	56	0.86	
酷派	8428	55	0.65	
睡眠	5942	55	0.93	
正装	5903	55	0.93	
短裙	4647	54	1.16	
男士内裤	4299	54	1.26	
法国	6961	54	0.78	
日常	5218	54	1.03	
提臀	4793	54	1.13	
行货	5145	53	1.03	
背景	4409	53	1.2	
翻边	5775	53	0.92	
棉质	5346	53	0.99	
小姐	5131	53	1.03	
动漫周边	4538	53	1.17	
满钻	4233	52	1.23	
荔枝纹	7471	51	0.68	
红蜻蜓	7280	51	0.7	
石英	4417	51	1.15	
浪莎	7934	51	0.64	
设计	4562	50	1.1	
游泳	4220	50	1.18	
手表	5294	50	0.94	
安卓	7776	50	0.64	
凡客诚品	8472	50	0.59	
coco	4276	50	1.17	
造型	6171	49	0.79	
订做	4713	49	1.04	
男女童	5158	49	0.95	
轻便	5637	48	0.85	
新光饰品	8541	48	0.56	
办公	5199	48	0.92	
兰芝	6921	48	0.69	
贝蒂	7025	47	0.67	
周边	5423	47	0.87	
花边	4246	46	1.08	
材料	4615	46	1	
无印良品	5171	46	0.89	
招财	4679	46	0.98	
餐厅	4429	45	1.02	
樱花	5521	45	0.82	
adidas	6843	45	0.66	
浅色	6234	44	0.71	
情侣款	5014	44	0.88	
带帽	7574	44	0.58	
居家	8809	44	0.5	
行李	5336	43	0.81	
狗狗	4288	43	1	
按摩	4487	43	0.96	
巴布豆	6808	43	0.63	
中性	5076	43	0.85	
金色	4934	42	0.85	
袋鼠	5409	42	0.78	
爱慕	4709	42	0.89	
宠物	4647	42	0.9	
卷边	6353	42	0.66	
连体裤	5757	41	0.71	
摩登小姐	5403	41	0.76	
多卡位	4790	41	0.86	
动漫	4267	41	0.96	
361度	6632	41	0.62	
铁艺	6647	40	0.6	
蓝色	6300	40	0.63	
金利来	5623	39	0.69	
disney	6908	38	0.55	
豆豆鞋	5439	37	0.68	
日单	4528	37	0.82	
500g	5245	37	0.71	
金立	5760	36	0.62	
意尔康	6670	36	0.54	
办公室	4246	36	0.85	
敬酒	4792	35	0.73	
思加图	8158	35	0.43	
雷朋	4212	34	0.81	
长裤	4227	34	0.8	
迪斯尼	5254	34	0.65	
连身	4399	34	0.77	
蓝若水	7759	34	0.44	
童装	5165	34	0.66	
梦特娇	5238	34	0.65	
古奇天伦	4860	34	0.7	
baby	5274	33	0.63	
老人头	4251	32	0.75	
小西装	5351	32	0.6	
奢奇	4954	32	0.65	
百雀羚	5196	31	0.6	
歌瑞尔	7066	31	0.44	
奔腾	5411	31	0.57	
猫人	4968	30	0.6	
牛皮	5087	30	0.59	
三奇	7293	30	0.41	
毫安	4301	29	0.67	
中兴	8459	29	0.34	
winghouse	6271	29	0.46	
风格	4790	28	0.58	
欧洲	5512	28	0.51	
改良	5706	28	0.49	
帽子	4682	28	0.6	
羊毛	6845	27	0.39	
圆点	5186	27	0.52	
i9300	6878	27	0.39	
食品	6435	26	0.4	
秋装	6173	26	0.42	
guess	6999	26	0.37	
雅戈尔	4853	25	0.52	
柏鹭	4541	25	0.55	
宝人	5600	25	0.45	
双核	5708	25	0.44	
华硕	4419	25	0.57	
betty	5512	25	0.45	
连衣裙	8159	24	0.29	
快乐玛丽	8133	24	0.3	
匹克	6567	24	0.37	
桑拿	4655	23	0.49	
松下	5275	23	0.44	
尤尼克斯	4597	23	0.5	
连衣	4615	22	0.48	
荧光色	4869	22	0.45	
缪诗	6388	22	0.34	
秋冬款	5604	22	0.39	
威妮华	4367	22	0.5	
多喜爱	4821	22	0.46	
做旧	4698	22	0.47	
n7100	4986	22	0.44	
kappa	7604	22	0.29	
100ml	4420	22	0.5	
斜纹	5115	21	0.41	
风衣	7931	20	0.25	
贝迪斯	7448	19	0.26	
他她	4580	19	0.41	
高丝	4533	18	0.4	
索爱	5871	18	0.31	
摩托罗拉	7016	18	0.26	
奥康	6128	18	0.29	
华伦天奴	4848	18	0.37	
人本	4822	18	0.37	
耳环	5530	17	0.31	
夹棉	4381	17	0.39	
梦洁	4240	16	0.38	
夹克	4485	16	0.36	
倩碧	5950	16	0.27	
snidel	4471	16	0.36	
露兰姬娜	4831	15	0.31	
芬腾	6261	15	0.24	
中筒靴	5052	15	0.3	
gululu	4466	15	0.34	
钢托	6989	14	0.2	
背靠背	4938	14	0.28	
靴子	6451	13	0.2	
围巾	4323	13	0.3	
产品	5085	13	0.26	
夏天	7384	12	0.16	
etude	6328	12	0.19	
亦美珊	4354	10	0.23	
遮肚	8841	9	0.1	
安之伴	7377	9	0.12	
rock	6509	9	0.14	
倍思	4636	8	0.17	
丽佑	7773	8	0.1	
kvoll	4251	8	0.19	
骑士靴	6007	7	0.12	
金格尔	7531	7	0.09	
派邦奴	6118	7	0.11	
毛衣	4437	7	0.16	
偏光	4533	7	0.15	
车用	6515	6	0.09	
夏装	8883	5	0.06	
双肩	7924	4	0.05	
单鞋	7364	4	0.05	
小样	7702	3	0.04	
便携	4286	3	0.07	
飞利浦	8350	2	0.02	
电动	7285	2	0.03	
水钻	7718	2	0.03	
欧根纱	7335	2	0.03	
打底裤	5169	2	0.04	
双人	7675	2	0.03	
刺绣	4466	2	0.04	
保守	5606	2	0.04	
美式	4578	1	0.02	
睡衣	5094	1	0.02	
男装	5771	1	0.02	
环保	7649	1	0.01	
泡泡袖	9008	1	0.01	
春款	7732	1	0.01	
成品	4744	1	0.02	
带盖	4972	1	0.02	
小香风	7163	1	0.01	
夸张	8112	1	0.01	
充电	4885	1	0.02	
低跟	5588	1	0.02	
九分	7186	1	0.01	
最终类别中心67:
nan	nan	nan	
类别67:
最终类别中心68:
142.941	7.44118	5.20059	
类别68:
摇摇马	149	15	10.07	
40岁	150	15	10	
毛孔清洁器	140	13	9.29	
店庆	141	11	7.8	
一洗白	148	10	6.76	
贝壳	143	9	6.29	
腰椎	138	9	6.52	
收纳	137	9	6.57	
马尾夹	139	8	5.76	
防偏头	138	8	5.8	
小包包	148	8	5.41	
夹式	142	8	5.63	
天空之城	143	8	5.59	
夜店装	145	8	5.52	
任e行	146	8	5.48	
雪佛兰	139	7	5.04	
男性自慰	143	7	4.9	
无线路由器	137	7	5.11	
10对	142	7	4.93	
阅读	147	6	4.08	
细毛	146	6	4.11	
外出服	146	6	4.11	
资料袋	147	5	3.4	
西餐厅	143	5	3.5	
药水	146	5	3.42	
球员版	141	5	3.55	
爆走鞋	142	5	3.52	
哺乳文胸	141	5	3.55	
冰之乐	143	5	3.5	
三驱动	142	5	3.52	
lovo	144	5	3.47	
ksubi	142	5	3.52	
6公斤	139	5	3.6	
3瓶	143	5	3.5	
最终类别中心69:
297.911	4.1465	1.39414	
类别69:
初中生	297	28	9.43	
泥浆	306	24	7.84	
儿童车	299	18	6.02	
拉杆箱	291	17	5.84	
爱玛	295	16	5.42	
枕头套	293	16	5.46	
高仿真	291	14	4.81	
公主鞋	299	14	4.68	
婚戒	293	12	4.1	
双开门	300	12	4	
仙女	291	12	4.12	
钨金	299	11	3.68	
件套	300	11	3.67	
水果味	300	10	3.33	
棉花	296	10	3.38	
麻将席	293	9	3.07	
蝴蝶仙子	305	9	2.95	
瑞士军表	299	9	3.01	
护肤品	296	9	3.04	
去皱	305	9	2.95	
原矿	291	9	3.09	
保护壳	300	9	3	
树精灵	293	8	2.73	
带锁	295	8	2.71	
带钢圈	300	8	2.67	
小号	298	8	2.68	
绵绸	300	7	2.33	
沙发垫	300	7	2.33	
夏季新	293	7	2.39	
公牛	290	7	2.41	
遥控车	292	6	2.05	
胶原蛋白	295	6	2.03	
真空包装	294	6	2.04	
愈加服	297	6	2.02	
单排扣	300	6	2	
修甲	306	6	1.96	
键盘	294	5	1.7	
运动休闲鞋	305	5	1.64	
泡脚药	292	5	1.71	
圆脸	302	5	1.66	
哈利波特	291	5	1.72	
儿童服装	300	5	1.67	
五分袖	293	5	1.71	
50mm	302	5	1.66	
走廊	303	4	1.32	
英文	297	4	1.35	
球鞋	301	4	1.33	
淡绿	303	4	1.32	
曲奇饼干	290	4	1.38	
推拉	290	4	1.38	
护肚裤	293	4	1.37	
壳钻	302	4	1.32	
咖啡色	299	4	1.34	
凯胜	298	4	1.34	
丝圈	297	4	1.35	
阳光宝贝	301	3	1	
防烫	299	3	1	
赤耳	298	3	1.01	
芭芘	307	3	0.98	
盖毯	300	3	1	
盎司	298	3	1.01	
特润	298	3	1.01	
爸爸	294	3	1.02	
清洗	298	3	1.01	
海绵宝宝	290	3	1.03	
波尔多	304	3	0.99	
毛巾被	297	3	1.01	
材质	291	3	1.03	
可爱可	294	3	1.02	
半球	290	3	1.03	
加大号	303	3	0.99	
前置	295	3	1.02	
剃头刀	298	3	1.01	
出国	291	3	1.03	
书报架	293	3	1.02	
zipoo	304	3	0.99	
trunki	299	3	1	
momo	305	3	0.98	
3米	294	3	1.02	
驿马	292	2	0.68	
项圈	297	2	0.67	
防潮	297	2	0.67	
钓鱼服	304	2	0.66	
跑鞋	290	2	0.69	
足部	290	2	0.69	
超性感	297	2	0.67	
贝乐星	301	2	0.66	
舞姿翼	302	2	0.66	
缪缪	307	2	0.65	
纯黑	298	2	0.67	
电容笔	306	2	0.65	
润泽	300	2	0.67	
海望	307	2	0.65	
洗护	293	2	0.68	
普利诗	290	2	0.69	
时尚运动	301	2	0.66	
捷佳	297	2	0.67	
微电脑	295	2	0.68	
小翻领	293	2	0.68	
家务	307	2	0.65	
安吉尔	301	2	0.66	
口气	298	2	0.67	
勺铲	304	2	0.66	
充值	300	2	0.67	
佐罗	291	2	0.69	
五香	303	2	0.66	
二轮	307	2	0.65	
plus	292	2	0.68	
brown	307	2	0.65	
bose	293	2	0.68	
birkenstock	304	2	0.66	
8730	296	2	0.68	
高露洁	299	1	0.33	
阿瓦隆	293	1	0.34	
谭木匠	306	1	0.33	
调味	292	1	0.34	
罐头	295	1	0.34	
眼镜片	293	1	0.34	
眼线液	299	1	0.33	
眼唇	304	1	0.33	
爱普爱家	298	1	0.34	
烟灰缸	305	1	0.33	
海绵	303	1	0.33	
沸点	290	1	0.34	
汰渍	296	1	0.34	
汉爱	305	1	0.33	
欧姿丽雅	296	1	0.34	
旺旺	291	1	0.34	
日清	305	1	0.33	
拉舍尔	306	1	0.33	
手机话	306	1	0.33	
恋舞	299	1	0.33	
巨千	291	1	0.34	
安心妈妈	298	1	0.34	
婵真	301	1	0.33	
奶糖	307	1	0.33	
女香	299	1	0.33	
外壳膜	302	1	0.33	
声控	300	1	0.33	
声丽	295	1	0.34	
印尼	302	1	0.33	
卫仕	294	1	0.34	
全球购	293	1	0.34	
云水吟	307	1	0.33	
zoom	294	1	0.34	
york	302	1	0.33	
tr90	295	1	0.34	
tr350	298	1	0.34	
tank	296	1	0.34	
shimano	295	1	0.34	
s920	298	1	0.34	
milk	296	1	0.34	
k900	291	1	0.34	
jolly	293	1	0.34	
gear	296	1	0.34	
campus	297	1	0.34	
a830	306	1	0.33	
最终类别中心70:
78.9859	4.49296	5.69155	
类别70:
达芭娜	79	8	10.13	
历年真题	79	8	10.13	
头箍	76	7	9.21	
9分	81	7	8.64	
鬼火	81	6	7.41	
软皮	75	6	8	
裹裙	77	6	7.79	
蔡依林	75	6	8	
皮鞭	79	6	7.59	
止汗露	79	6	7.59	
柿子红	82	6	7.32	
悦动	81	6	7.41	
大风力	75	6	8	
哺乳装	84	6	7.14	
可上门	78	6	7.69	
印花t恤	82	6	7.32	
万达	76	6	7.89	
212g	85	6	7.06	
韩国款	78	5	6.41	
韩国明星	83	5	6.02	
金冠	78	5	6.41	
蒸脸机	82	5	6.1	
福特	77	5	6.49	
水精灵	78	5	6.41	
栅栏	81	5	6.17	
对讲机	76	5	6.58	
pos机	84	5	5.95	
50寸	81	5	6.17	
高光粉	76	4	5.26	
马利牌	76	4	5.26	
顶好	78	4	5.13	
靠椅	78	4	5.13	
超好	82	4	4.88	
绝色	82	4	4.88	
简易衣柜	78	4	5.13	
矶钓杆	77	4	5.19	
瘦身腰带	76	4	5.26	
男根	75	4	5.33	
牙胶	82	4	4.88	
流沙	79	4	5.06	
水果蔬菜	81	4	4.94	
气场	76	4	5.26	
整理架	78	4	5.13	
摆地摊	79	4	5.06	
捆绑式	76	4	5.26	
志俊	79	4	5.06	
女钱包	77	4	5.19	
天使眼	81	4	4.94	
修腿	81	4	4.94	
买2	75	4	5.33	
不退色	79	4	5.06	
万向轮	82	4	4.88	
pilot	80	4	5	
hunter	78	4	5.13	
阿拉伯	78	3	3.85	
钢铁侠	78	3	3.85	
车饰	79	3	3.8	
超级薄	80	3	3.75	
美国大杏仁	80	3	3.75	
羊毛呢	79	3	3.8	
点心盘	80	3	3.75	
浮漂	79	3	3.8	
婴幼儿奶粉	80	3	3.75	
好记星	79	3	3.8	
女式裙	80	3	3.75	
大理石	79	3	3.8	
城市生活	79	3	3.8	
吊篮	80	3	3.75	
全透明	79	3	3.8	
epiphone	78	3	3.85	
calvin	78	3	3.85	
最终类别中心71:
364.286	3.16667	0.871905	
类别71:
美目	361	10	2.77	
汉服	359	9	2.51	
防早泄	360	8	2.22	
唯美	360	8	2.22	
迎宾	362	7	1.93	
贴钻壳	361	7	1.94	
无油烟	360	7	1.94	
指甲贴	360	7	1.94	
四角裤	359	7	1.95	
双层床	363	7	1.93	
三角牌	365	7	1.92	
英寸	363	6	1.65	
百分百	358	6	1.68	
爹地宝贝	365	6	1.64	
清香型	366	6	1.64	
海俪恩	363	6	1.65	
步摇	366	6	1.64	
柔爱	358	6	1.68	
xxxxl	363	6	1.65	
简洁	366	5	1.37	
儿童节	361	5	1.39	
适用	368	4	1.09	
超频三	361	4	1.11	
美乐蒂	372	4	1.08	
皮筋	367	4	1.09	
洁面膏	365	4	1.1	
拖拉	368	4	1.09	
手拎	365	4	1.1	
加强型	368	4	1.09	
bestbao	371	4	1.08	
童年	359	3	0.84	
硅胶垫	368	3	0.82	
拍拍表	368	3	0.82	
护盾	360	3	0.83	
垃圾桶	364	3	0.82	
8190	363	3	0.83	
青春	366	2	0.55	
雷米高	366	2	0.55	
酒店家具	359	2	0.56	
速写	365	2	0.55	
被单	363	2	0.55	
螺丝	364	2	0.55	
自然乐园	358	2	0.56	
缤特力	359	2	0.56	
